time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
2024/05/15 2:07:12.268 pm,0.22772826254367828,-0.39118117094039917,-0.1481970250606537,-0.7158080962681825,0.0011724707730295261,0.1370785545447918,-0.6847093290481429,1.697353400028751,1.373307620129961,-1.8941443397178268
2024/05/15 2:07:12.278 pm,0.22772826254367828,-0.39118117094039917,-0.1481970250606537,-0.7158080962681825,0.0011724707730295261,0.1370785545447918,-0.6847093290481429,1.697353400028751,1.373307620129961,-1.8941443397178268
2024/05/15 2:07:12.289 pm,-0.07630056887865067,-0.6133899092674255,-0.3286752700805664,-0.7157403190564612,0.0020691007439584052,0.13970703025223583,-0.6842465878443375,1.694813837800911,1.3707827378011816,-1.8966649240265372
2024/05/15 2:07:12.297 pm,-0.3969249427318573,-0.7872642278671265,-0.44053736329078674,-0.7144193789414449,0.0029593028807217525,0.1436203236322742,-0.6848134663991436,1.6738693437319483,1.3671618869729445,-1.882622198519057
2024/05/15 2:07:12.308 pm,-0.5990431904792786,-0.6904019713401794,-0.43539106845855713,-0.7121125381434641,0.0035497849737328923,0.14783982384582028,-0.6863138648081915,1.6398879176037813,1.3631313932758689,-1.8555621896585455
2024/05/15 2:07:12.318 pm,-0.5862283706665039,-0.5729094743728638,-0.3099527060985565,-0.7095707539153192,0.0039475550010306965,0.15139118212087146,-0.6881675929542675,1.6042702674873048,1.3597031437378784,-1.8256334148900097
2024/05/15 2:07:12.328 pm,-0.5411820411682129,-0.5297521948814392,-0.2742590308189392,-0.7072140855357201,0.004392937669274377,0.15432218329507172,-0.6899374309213352,1.5724084633189441,1.3569543202336076,-1.798636794411436
2024/05/15 2:07:12.338 pm,-0.48589959740638733,-0.5264962315559387,-0.2957475483417511,-0.7050131666494328,0.004807356761807733,0.15718119320354124,-0.6915399753428673,1.5435139069659685,1.3540430137559776,-1.7744652055209327
2024/05/15 2:07:12.348 pm,-0.3442314863204956,-0.545487105846405,-0.2838485836982727,-0.703133113031764,0.0053259677563210345,0.1601184389829969,-0.692775269718125,1.5196406139813878,1.35095486749528,-1.7555818746021312
2024/05/15 2:07:12.358 pm,-0.12764538824558258,-0.4262147545814514,-0.2341715544462204,-0.7019127591840251,0.005929278574155195,0.162744752103707,-0.693395581906051,1.5047534169198178,1.3482397059236557,-1.745359044114537
2024/05/15 2:07:12.368 pm,0.05721920728683472,-0.2257930338382721,-0.15538546442985535,-0.701553497654297,0.006375905500075017,0.16462551813988455,-0.6933114061285198,1.5008483336954497,1.3462236534518661,-1.7448180357124903
2024/05/15 2:07:12.378 pm,0.2801567018032074,0.20617550611495972,0.09767749905586243,-0.70270793721479,0.006169775391030925,0.16469995673438065,-0.6921253901259196,1.5155576463363276,1.3456270835270219,-1.7593467857479548
2024/05/15 2:07:12.388 pm,0.2801567018032074,0.20617550611495972,0.09767749905586243,-0.70270793721479,0.006169775391030925,0.16469995673438065,-0.6921253901259196,1.5155576463363276,1.3456270835270219,-1.7593467857479548
2024/05/15 2:07:12.398 pm,0.35324767231941223,0.2740301787853241,0.20336106419563293,-0.7040205413757032,0.006121769999062538,0.16328253567177012,-0.6911268889365851,1.531821573431103,1.347325832925083,-1.7734864178960994
2024/05/15 2:07:12.408 pm,0.3437403440475464,0.19343212246894836,0.22623667120933533,-0.7054421896694021,0.006350395227964319,0.16164798194217564,-0.6900586186820348,1.5497236139877075,1.3496469790158396,-1.7893419333671026
2024/05/15 2:07:12.418 pm,0.21931186318397522,-0.00462370365858078,0.15204712748527527,-0.7065216526545489,0.00693537401763387,0.1606065383724831,-0.6891913376815303,1.5636289164663504,1.3516571213029986,-1.802566361217707
2024/05/15 2:07:12.428 pm,-0.023202963173389435,-0.19954849779605865,0.020214516669511795,-0.7067776644272571,0.007696398320763738,0.16069712988571003,-0.6888995143407917,1.5670457264591737,1.3525153904475382,-1.8071921946109049
2024/05/15 2:07:12.438 pm,-0.18794424831867218,-0.2423689216375351,-0.04938187077641487,-0.7061964967753597,0.008339807854783885,0.1615881313195315,-0.6892795408569069,1.5595665952725384,1.352319977016002,-1.801914615218485
2024/05/15 2:07:12.450 pm,-0.22236290574073792,-0.08280223608016968,-0.06850854307413101,-0.7044616764668286,0.008627852652388421,0.1632417493004498,-0.6906601777281451,1.5372491949397182,1.3508268267108658,-1.782400493744222
2024/05/15 2:07:12.457 pm,-0.22236290574073792,-0.08280223608016968,-0.06850854307413101,-0.7044616764668286,0.008627852652388421,0.1632417493004498,-0.6906601777281451,1.5372491949397182,1.3508268267108658,-1.782400493744222
2024/05/15 2:07:12.468 pm,-0.18862341344356537,-0.03758378326892853,0.01051383651793003,-0.7036987677053715,0.008553088281879978,0.16357238968036836,-0.6913603282013041,1.527460676779705,1.3504276196184535,-1.7729842248476337
2024/05/15 2:07:12.478 pm,-0.10090608149766922,0.05578025057911873,0.07000432908535004,-0.7031853817127414,0.00856706008773336,0.1634026750250871,-0.6919224760642354,1.520762937324278,1.3508048163350315,-1.7660580589450823
2024/05/15 2:07:12.488 pm,0.003952757455408573,0.14726893603801727,0.06528688222169876,-0.7031113701126851,0.008411394841599378,0.1627863017268376,-0.6921448438348708,1.5196268766471912,1.3514888236413327,-1.7638060029951612
2024/05/15 2:07:12.498 pm,0.03730405867099762,0.0896887257695198,0.0011102926218882203,-0.7033032006935098,0.008096007809430851,0.16218648455120832,-0.6920943697925859,1.521979228428637,1.3518667903391355,-1.7648414829764845
