time,x,y,z
2024/05/15 1:15:50.363 pm,-0.0097808837890625,-0.976104736328125,-0.32830810546875
2024/05/15 1:15:50.372 pm,0.028717041015625,-0.9410247802734375,-0.3682098388671875
2024/05/15 1:15:50.382 pm,0.063873291015625,-0.9070587158203125,-0.3952178955078125
2024/05/15 1:15:50.393 pm,0.08624267578125,-0.898468017578125,-0.4082183837890625
2024/05/15 1:15:50.405 pm,0.0805511474609375,-0.8935546875,-0.411346435546875
2024/05/15 1:15:50.412 pm,0.0618896484375,-0.9154815673828125,-0.3958740234375
2024/05/15 1:15:50.423 pm,0.056671142578125,-0.9377288818359375,-0.3691558837890625
2024/05/15 1:15:50.433 pm,0.04559326171875,-0.9597015380859375,-0.3290252685546875
2024/05/15 1:15:50.443 pm,0.04156494140625,-0.964874267578125,-0.3032073974609375
2024/05/15 1:15:50.453 pm,0.0483245849609375,-0.947540283203125,-0.30218505859375
2024/05/15 1:15:50.463 pm,0.06243896484375,-0.922454833984375,-0.3262786865234375
2024/05/15 1:15:50.473 pm,0.0782623291015625,-0.916168212890625,-0.36102294921875
2024/05/15 1:15:50.483 pm,0.0902099609375,-0.9222412109375,-0.3872528076171875
2024/05/15 1:15:50.493 pm,0.077392578125,-0.9240570068359375,-0.3914337158203125
2024/05/15 1:15:50.503 pm,0.048583984375,-0.9365081787109375,-0.380950927734375
2024/05/15 1:15:50.513 pm,0.0413360595703125,-0.928009033203125,-0.3810882568359375
2024/05/15 1:15:50.523 pm,0.0452728271484375,-0.9246978759765625,-0.3781585693359375
2024/05/15 1:15:50.533 pm,0.0701904296875,-0.9195709228515625,-0.3673095703125
2024/05/15 1:15:50.543 pm,0.094970703125,-0.8952178955078125,-0.3643951416015625
2024/05/15 1:15:50.554 pm,0.0846710205078125,-0.910491943359375,-0.3679962158203125
2024/05/15 1:15:50.563 pm,0.062408447265625,-0.9337158203125,-0.3694305419921875
2024/05/15 1:15:50.572 pm,0.047760009765625,-0.962310791015625,-0.33770751953125
2024/05/15 1:15:50.583 pm,0.0499267578125,-0.9574127197265625,-0.3000946044921875
2024/05/15 1:15:50.593 pm,0.0553741455078125,-0.94268798828125,-0.293609619140625
2024/05/15 1:15:50.603 pm,0.06103515625,-0.9432830810546875,-0.3281097412109375
2024/05/15 1:15:50.613 pm,0.06134033203125,-0.9324951171875,-0.3722686767578125
2024/05/15 1:15:50.623 pm,0.0487518310546875,-0.9313812255859375,-0.3707427978515625
2024/05/15 1:15:50.633 pm,0.0483245849609375,-0.94525146484375,-0.3260345458984375
2024/05/15 1:15:50.643 pm,0.0615386962890625,-0.9389801025390625,-0.29791259765625
2024/05/15 1:15:50.653 pm,0.05242919921875,-0.9462890625,-0.28741455078125
2024/05/15 1:15:50.663 pm,0.0441131591796875,-0.95623779296875,-0.2976837158203125
2024/05/15 1:15:50.673 pm,0.0503692626953125,-0.9437103271484375,-0.32818603515625
2024/05/15 1:15:50.683 pm,0.0554962158203125,-0.936767578125,-0.340301513671875
2024/05/15 1:15:50.693 pm,0.0651702880859375,-0.933807373046875,-0.32891845703125
2024/05/15 1:15:50.703 pm,0.0771942138671875,-0.9166717529296875,-0.32916259765625
2024/05/15 1:15:50.713 pm,0.0703887939453125,-0.9193572998046875,-0.325775146484375
2024/05/15 1:15:50.723 pm,0.0386810302734375,-0.9561767578125,-0.3152618408203125
2024/05/15 1:15:50.733 pm,0.0300750732421875,-0.9563446044921875,-0.3336181640625
2024/05/15 1:15:50.743 pm,0.035919189453125,-0.94610595703125,-0.3536529541015625
2024/05/15 1:15:50.753 pm,0.048919677734375,-0.9459381103515625,-0.3456268310546875
2024/05/15 1:15:50.763 pm,0.079833984375,-0.93115234375,-0.3300018310546875
2024/05/15 1:15:50.773 pm,0.0877532958984375,-0.9186248779296875,-0.337554931640625
2024/05/15 1:15:50.783 pm,0.080810546875,-0.9264373779296875,-0.3391571044921875
2024/05/15 1:15:50.793 pm,0.06964111328125,-0.937957763671875,-0.3191070556640625
2024/05/15 1:15:50.803 pm,0.0528717041015625,-0.9420318603515625,-0.31097412109375
2024/05/15 1:15:50.813 pm,0.0419769287109375,-0.94696044921875,-0.3372802734375
2024/05/15 1:15:50.823 pm,0.0259857177734375,-0.953277587890625,-0.3773193359375
2024/05/15 1:15:50.833 pm,0.0205230712890625,-0.9542388916015625,-0.3575286865234375
2024/05/15 1:15:50.843 pm,0.0462188720703125,-0.946502685546875,-0.3282928466796875
2024/05/15 1:15:50.853 pm,0.07171630859375,-0.9342193603515625,-0.329010009765625
2024/05/15 1:15:50.863 pm,0.081451416015625,-0.9268646240234375,-0.3408966064453125
2024/05/15 1:15:50.873 pm,0.0966949462890625,-0.9123992919921875,-0.3433990478515625
2024/05/15 1:15:50.883 pm,0.0966949462890625,-0.9123992919921875,-0.3433990478515625
2024/05/15 1:15:50.892 pm,0.080963134765625,-0.9261474609375,-0.3238067626953125
2024/05/15 1:15:50.903 pm,0.0482177734375,-0.93988037109375,-0.3207244873046875
2024/05/15 1:15:50.913 pm,0.014312744140625,-0.9555816650390625,-0.319610595703125
2024/05/15 1:15:50.923 pm,0.005126953125,-0.97662353515625,-0.324859619140625
2024/05/15 1:15:50.932 pm,0.0133056640625,-0.9738006591796875,-0.3415069580078125
2024/05/15 1:15:50.943 pm,0.03424072265625,-0.953765869140625,-0.3545989990234375
2024/05/15 1:15:50.953 pm,0.066864013671875,-0.9383697509765625,-0.3559112548828125
2024/05/15 1:15:50.963 pm,0.082855224609375,-0.925079345703125,-0.3555145263671875
