time,x,y,z,qx,qy,qz,qw,roll,pitch,yaw
2024/05/15 1:24:12.702 pm,0.007655229419469833,-0.03572799637913704,-0.13066613674163818,0.5419786162242333,0.032556104555180924,-0.0006021683990569586,0.8397611787786537,0.134015526904702,1.1438294685365638,-0.0877720364735384
2024/05/15 1:24:12.712 pm,0.07098546624183655,-0.039311014115810394,-0.12615342438220978,0.5421194824825855,0.03274477392094297,-0.00126929524645225,0.8396621843821687,0.136597444993794,1.1440355885112827,-0.09104751008236468
2024/05/15 1:24:12.723 pm,0.08704619109630585,-0.03727538511157036,-0.11262065917253494,0.5424634793417765,0.032909216188973495,-0.0018704412717596623,0.8394324471292677,0.13904159452739293,1.1447329905872132,-0.09412713408779136
2024/05/15 1:24:12.736 pm,0.03396805748343468,-0.07801935076713562,-0.12225250899791718,0.5427033405026432,0.03296661183875196,-0.0025207571891609857,0.8392734960576214,0.14112013677703997,1.1451858675051747,-0.0970659461755411
2024/05/15 1:24:12.742 pm,-0.04833976551890373,-0.06543514132499695,-0.10824418812990189,0.5426568591167779,0.03296038119849572,-0.0032255512084836202,0.8393013260136574,0.14289759746728195,1.144957658083532,-0.09987134524453965
2024/05/15 1:24:12.753 pm,-0.0647786557674408,-0.04240172356367111,-0.08242271095514297,0.5423877511840169,0.03299508821604911,-0.00375736951377202,0.8394717119013105,0.1442404001497635,1.1442266452022365,-0.10193022434344674
2024/05/15 1:24:12.763 pm,-0.09060975909233093,-0.09266003221273422,-0.09541815519332886,0.5420683796695912,0.03296467449254692,-0.004254846193219165,0.8396767721846439,0.1451910585257361,1.1433900427605346,-0.10364114372543631
2024/05/15 1:24:12.773 pm,-0.13236360251903534,-0.16164176166057587,-0.13012394309043884,0.5415544358584453,0.03271407789044313,-0.0050866434669462265,0.8400134996202024,0.14597666828570763,1.1420634923766781,-0.10598768171622022
2024/05/15 1:24:12.784 pm,-0.10116349160671234,-0.08521545678377151,-0.12416635453701019,0.5410131110243804,0.032498867298492135,-0.005951969261088786,0.8403649235110888,0.1469628174212715,1.1406626576973038,-0.10853216400678489
2024/05/15 1:24:12.793 pm,-0.11247260868549347,0.0010664353612810373,-0.13054941594600677,0.5405531889457973,0.03265852028372022,-0.006545547215207065,0.8406502973829673,0.14880602739993187,1.139452823737758,-0.11099860990027463
2024/05/15 1:24:12.803 pm,-0.15771625936031342,0.13972435891628265,-0.13174353539943695,0.5399420364138668,0.033255249458596904,-0.00690688660359883,0.8410166794870941,0.15169052183530482,1.1378680391870217,-0.11353562172369777
2024/05/15 1:24:12.813 pm,-0.21497927606105804,0.32009363174438477,-0.1351529210805893,0.5391547443288393,0.03461314990673406,-0.006781576789705477,0.8414678361474813,0.15623642162020485,1.135851493280059,-0.11592445574269626
2024/05/15 1:24:12.823 pm,-0.2658897638320923,0.34813570976257324,-0.11168348789215088,0.5381264257740779,0.03639227327284301,-0.006347919927960568,0.842054161620005,0.16147498813846844,1.133266773799871,-0.11794502379701798
2024/05/15 1:24:12.835 pm,-0.2911146879196167,0.3308773338794708,-0.07350601255893707,0.5369809507158603,0.038066550832037804,-0.005753014185747873,0.842715406906784,0.16577254480826675,1.1304550468899695,-0.11893959215216365
2024/05/15 1:24:12.842 pm,-0.38062024116516113,0.27403223514556885,-0.07405190914869308,0.5355717276936938,0.039555555039792516,-0.005171784095544639,0.8435470560184285,0.16914851164489766,1.1270526863912185,-0.1192954347778462
2024/05/15 1:24:12.853 pm,-0.39203721284866333,0.2387368232011795,-0.07089419662952423,0.5338920197252663,0.04082862882548655,-0.004732826201950921,0.8445530483007984,0.171801434517923,1.123023924855555,-0.11944164205240088
