time,x,y,z
2024/05/15 1:40:13.028 pm,0.2397918701171875,-0.90252685546875,-0.2506866455078125
2024/05/15 1:40:13.039 pm,0.251129150390625,-0.9017486572265625,-0.316314697265625
2024/05/15 1:40:13.049 pm,0.186981201171875,-0.921173095703125,-0.400115966796875
2024/05/15 1:40:13.059 pm,0.135589599609375,-0.9488067626953125,-0.407562255859375
2024/05/15 1:40:13.069 pm,0.147125244140625,-0.9704437255859375,-0.3298187255859375
2024/05/15 1:40:13.078 pm,0.162261962890625,-0.977447509765625,-0.256622314453125
2024/05/15 1:40:13.089 pm,0.1720733642578125,-0.9676666259765625,-0.2189178466796875
2024/05/15 1:40:13.099 pm,0.204315185546875,-0.94207763671875,-0.1838531494140625
2024/05/15 1:40:13.109 pm,0.23956298828125,-0.9166717529296875,-0.1683502197265625
2024/05/15 1:40:13.119 pm,0.2451934814453125,-0.8941650390625,-0.205230712890625
2024/05/15 1:40:13.129 pm,0.234039306640625,-0.9080352783203125,-0.2610626220703125
2024/05/15 1:40:13.139 pm,0.18359375,-0.92822265625,-0.3238525390625
2024/05/15 1:40:13.149 pm,0.1261749267578125,-0.9502105712890625,-0.346832275390625
2024/05/15 1:40:13.159 pm,0.126129150390625,-0.9809417724609375,-0.2910308837890625
2024/05/15 1:40:13.169 pm,0.1679840087890625,-0.97576904296875,-0.248199462890625
2024/05/15 1:40:13.179 pm,0.1728363037109375,-0.969085693359375,-0.270233154296875
2024/05/15 1:40:13.189 pm,0.168212890625,-0.9514617919921875,-0.314849853515625
2024/05/15 1:40:13.199 pm,0.2163848876953125,-0.899932861328125,-0.34075927734375
2024/05/15 1:40:13.209 pm,0.2541046142578125,-0.8882598876953125,-0.3417510986328125
2024/05/15 1:40:13.218 pm,0.2378387451171875,-0.91217041015625,-0.305389404296875
2024/05/15 1:40:13.228 pm,0.1949462890625,-0.94989013671875,-0.2526092529296875
2024/05/15 1:40:13.238 pm,0.161041259765625,-0.9774627685546875,-0.2252044677734375
2024/05/15 1:40:13.249 pm,0.14813232421875,-0.9708099365234375,-0.249664306640625
2024/05/15 1:40:13.259 pm,0.1453704833984375,-0.95867919921875,-0.304473876953125
2024/05/15 1:40:13.269 pm,0.1519775390625,-0.9516448974609375,-0.3176422119140625
2024/05/15 1:40:13.279 pm,0.176971435546875,-0.931884765625,-0.3013153076171875
2024/05/15 1:40:13.289 pm,0.2002105712890625,-0.923492431640625,-0.28466796875
2024/05/15 1:40:13.299 pm,0.2159576416015625,-0.9161834716796875,-0.274932861328125
2024/05/15 1:40:13.309 pm,0.2222900390625,-0.9200897216796875,-0.2616119384765625
2024/05/15 1:40:13.319 pm,0.2040863037109375,-0.93902587890625,-0.259429931640625
2024/05/15 1:40:13.329 pm,0.172149658203125,-0.95391845703125,-0.2796630859375
2024/05/15 1:40:13.339 pm,0.1412506103515625,-0.9625701904296875,-0.2744598388671875
2024/05/15 1:40:13.349 pm,0.1343536376953125,-0.97247314453125,-0.2440338134765625
2024/05/15 1:40:13.359 pm,0.144012451171875,-0.9750518798828125,-0.207275390625
2024/05/15 1:40:13.369 pm,0.15399169921875,-0.977996826171875,-0.1732940673828125
2024/05/15 1:40:13.379 pm,0.1558685302734375,-0.9797821044921875,-0.124786376953125
2024/05/15 1:40:13.389 pm,0.1907196044921875,-0.9222564697265625,-0.0887298583984375
2024/05/15 1:40:13.399 pm,0.2664947509765625,-0.8779449462890625,-0.04315185546875
2024/05/15 1:40:13.409 pm,0.3117218017578125,-0.8329925537109375,0.005889892578125
2024/05/15 1:40:13.419 pm,0.3123931884765625,-0.801788330078125,0.0124359130859375
2024/05/15 1:40:13.429 pm,0.22369384765625,-0.896636962890625,0.00933837890625
2024/05/15 1:40:13.439 pm,0.054229736328125,-0.9774932861328125,-0.00665283203125
2024/05/15 1:40:13.449 pm,-0.0643463134765625,-1.0028839111328125,-0.035064697265625
2024/05/15 1:40:13.459 pm,-0.253448486328125,-1.2145538330078125,-0.0416259765625
2024/05/15 1:40:13.469 pm,-0.497711181640625,-1.420501708984375,0.0272979736328125
2024/05/15 1:40:13.479 pm,-0.649810791015625,-1.5096588134765625,0.143707275390625
2024/05/15 1:40:13.489 pm,-0.662109375,-1.451690673828125,0.1531829833984375
2024/05/15 1:40:13.498 pm,-0.5206298828125,-1.2051544189453125,-0.10009765625
2024/05/15 1:40:13.509 pm,-0.28363037109375,-1.03619384765625,-0.43585205078125
2024/05/15 1:40:13.519 pm,0.0083465576171875,-0.9400482177734375,-0.61376953125
2024/05/15 1:40:13.529 pm,0.0083465576171875,-0.9400482177734375,-0.61376953125
2024/05/15 1:40:13.539 pm,0.294921875,-0.7133331298828125,-0.718231201171875
2024/05/15 1:40:13.549 pm,0.30572509765625,-0.7289276123046875,-0.7364654541015625
2024/05/15 1:40:13.559 pm,0.2983551025390625,-0.686309814453125,-0.7507171630859375
2024/05/15 1:40:13.568 pm,0.3507537841796875,-0.6328125,-0.7125396728515625
2024/05/15 1:40:13.579 pm,0.4038848876953125,-0.61114501953125,-0.6432952880859375
2024/05/15 1:40:13.589 pm,0.4192962646484375,-0.5964508056640625,-0.539215087890625
2024/05/15 1:40:13.599 pm,0.432891845703125,-0.6368865966796875,-0.4080810546875
2024/05/15 1:40:13.609 pm,0.37750244140625,-0.734771728515625,-0.26385498046875
2024/05/15 1:40:13.619 pm,0.16766357421875,-0.972381591796875,-0.0592498779296875
2024/05/15 1:40:13.629 pm,-0.1930389404296875,-1.337860107421875,0.2210845947265625
