time,x,y,z
2024/05/15 1:57:31.088 pm,0.09954833984375,-0.7041168212890625,-0.7657623291015625
2024/05/15 1:57:31.098 pm,0.1127166748046875,-0.7354736328125,-0.705810546875
2024/05/15 1:57:31.110 pm,0.1467437744140625,-0.7148590087890625,-0.6556549072265625
2024/05/15 1:57:31.117 pm,0.2011566162109375,-0.6968536376953125,-0.6210174560546875
2024/05/15 1:57:31.128 pm,0.205474853515625,-0.721954345703125,-0.5961456298828125
2024/05/15 1:57:31.138 pm,0.163818359375,-0.73956298828125,-0.6096343994140625
2024/05/15 1:57:31.148 pm,0.1624298095703125,-0.708465576171875,-0.6596221923828125
2024/05/15 1:57:31.158 pm,0.186614990234375,-0.6925506591796875,-0.66339111328125
2024/05/15 1:57:31.168 pm,0.194244384765625,-0.699920654296875,-0.64495849609375
2024/05/15 1:57:31.178 pm,0.1775054931640625,-0.6945953369140625,-0.6598358154296875
2024/05/15 1:57:31.188 pm,0.16107177734375,-0.68994140625,-0.693695068359375
2024/05/15 1:57:31.198 pm,0.135223388671875,-0.7028045654296875,-0.7255096435546875
2024/05/15 1:57:31.208 pm,0.1129150390625,-0.7080230712890625,-0.7335205078125
2024/05/15 1:57:31.218 pm,0.1134796142578125,-0.710723876953125,-0.7097015380859375
2024/05/15 1:57:31.228 pm,0.1192169189453125,-0.72900390625,-0.683563232421875
2024/05/15 1:57:31.238 pm,0.1282806396484375,-0.7394561767578125,-0.676849365234375
2024/05/15 1:57:31.249 pm,0.1365509033203125,-0.72882080078125,-0.6984405517578125
2024/05/15 1:57:31.258 pm,0.1493072509765625,-0.6989288330078125,-0.735321044921875
2024/05/15 1:57:31.268 pm,0.15087890625,-0.6873931884765625,-0.716522216796875
2024/05/15 1:57:31.278 pm,0.1494598388671875,-0.6947784423828125,-0.6941375732421875
2024/05/15 1:57:31.288 pm,0.1481781005859375,-0.677734375,-0.728118896484375
2024/05/15 1:57:31.298 pm,0.1269073486328125,-0.65252685546875,-0.77496337890625
2024/05/15 1:57:31.308 pm,0.12469482421875,-0.6463470458984375,-0.776031494140625
2024/05/15 1:57:31.318 pm,0.1537628173828125,-0.6534271240234375,-0.74029541015625
2024/05/15 1:57:31.328 pm,0.1792144775390625,-0.672119140625,-0.6909637451171875
2024/05/15 1:57:31.338 pm,0.168701171875,-0.7061767578125,-0.6500396728515625
2024/05/15 1:57:31.352 pm,0.1089935302734375,-0.7049407958984375,-0.7086029052734375
2024/05/15 1:57:31.359 pm,0.1089935302734375,-0.7049407958984375,-0.7086029052734375
2024/05/15 1:57:31.368 pm,0.101287841796875,-0.6985626220703125,-0.7352294921875
2024/05/15 1:57:31.378 pm,0.1129608154296875,-0.698699951171875,-0.73333740234375
2024/05/15 1:57:31.388 pm,0.116668701171875,-0.697021484375,-0.7097320556640625
2024/05/15 1:57:31.397 pm,0.1208648681640625,-0.688629150390625,-0.6917572021484375
2024/05/15 1:57:31.408 pm,0.125274658203125,-0.6663818359375,-0.7013702392578125
2024/05/15 1:57:31.418 pm,0.1266632080078125,-0.66748046875,-0.7323150634765625
2024/05/15 1:57:31.428 pm,0.15045166015625,-0.637786865234375,-0.75506591796875
2024/05/15 1:57:31.439 pm,0.2093505859375,-0.57049560546875,-0.7701263427734375
2024/05/15 1:57:31.447 pm,0.250518798828125,-0.5143585205078125,-0.793060302734375
2024/05/15 1:57:31.458 pm,0.262054443359375,-0.494232177734375,-0.807830810546875
2024/05/15 1:57:31.468 pm,0.27276611328125,-0.4799652099609375,-0.80426025390625
2024/05/15 1:57:31.478 pm,0.2781524658203125,-0.448089599609375,-0.8389434814453125
2024/05/15 1:57:31.489 pm,0.2562103271484375,-0.440826416015625,-0.863494873046875
2024/05/15 1:57:31.497 pm,0.2075653076171875,-0.4794921875,-0.81304931640625
2024/05/15 1:57:31.508 pm,0.14544677734375,-0.5462188720703125,-0.7370452880859375
2024/05/15 1:57:31.518 pm,0.015625,-0.618927001953125,-0.7513275146484375
2024/05/15 1:57:31.528 pm,-0.2482147216796875,-0.7551727294921875,-0.798675537109375
2024/05/15 1:57:31.538 pm,-0.522430419921875,-0.98211669921875,-0.8487701416015625
2024/05/15 1:57:31.547 pm,-0.6932220458984375,-1.2537689208984375,-0.799652099609375
2024/05/15 1:57:31.558 pm,-0.7527008056640625,-1.52001953125,-0.6102752685546875
2024/05/15 1:57:31.568 pm,-0.6943359375,-1.5934295654296875,-0.4259033203125
2024/05/15 1:57:31.578 pm,-0.5896148681640625,-1.44842529296875,-0.3994293212890625
2024/05/15 1:57:31.588 pm,-0.4912872314453125,-1.2866973876953125,-0.4882354736328125
2024/05/15 1:57:31.597 pm,-0.38262939453125,-1.1426239013671875,-0.51593017578125
2024/05/15 1:57:31.607 pm,-0.2819976806640625,-0.97259521484375,-0.4982452392578125
2024/05/15 1:57:31.618 pm,-0.099853515625,-0.7074432373046875,-0.4798126220703125
2024/05/15 1:57:31.628 pm,0.1356658935546875,-0.4271392822265625,-0.5200653076171875
2024/05/15 1:57:31.638 pm,0.3993682861328125,-0.1911468505859375,-0.64764404296875
2024/05/15 1:57:31.647 pm,0.6499786376953125,-0.03363037109375,-0.7726593017578125
2024/05/15 1:57:31.658 pm,0.7834930419921875,0.03375244140625,-0.8134613037109375
2024/05/15 1:57:31.668 pm,0.9022064208984375,0.1075286865234375,-0.7320556640625
2024/05/15 1:57:31.678 pm,1.01312255859375,0.185089111328125,-0.67620849609375
2024/05/15 1:57:31.689 pm,1.0148773193359375,0.199554443359375,-0.6881561279296875
