time,x,y,z
2024/05/15 2:26:33.806 pm,0.010528564453125,-1.010772705078125,-0.105804443359375
2024/05/15 2:26:33.812 pm,-0.014739990234375,-1.060577392578125,-0.0951385498046875
2024/05/15 2:26:33.823 pm,-0.011749267578125,-1.06158447265625,-0.1521148681640625
2024/05/15 2:26:33.833 pm,0.03753662109375,-1.02490234375,-0.206756591796875
2024/05/15 2:26:33.843 pm,0.0648956298828125,-0.987518310546875,-0.2053680419921875
2024/05/15 2:26:33.853 pm,0.0657196044921875,-0.987579345703125,-0.14678955078125
2024/05/15 2:26:33.862 pm,0.070526123046875,-0.9753875732421875,-0.0460357666015625
2024/05/15 2:26:33.873 pm,0.1001129150390625,-0.9247894287109375,0.05517578125
2024/05/15 2:26:33.883 pm,0.1121826171875,-0.938079833984375,0.1286163330078125
2024/05/15 2:26:33.893 pm,0.0507354736328125,-1.027130126953125,0.142791748046875
2024/05/15 2:26:33.903 pm,0.0061492919921875,-1.052886962890625,0.0577392578125
2024/05/15 2:26:33.913 pm,0.0370941162109375,-1.026824951171875,-0.0555267333984375
2024/05/15 2:26:33.923 pm,0.04315185546875,-1.0156402587890625,-0.1118621826171875
2024/05/15 2:26:33.934 pm,0.0401458740234375,-1.005889892578125,-0.11383056640625
2024/05/15 2:26:33.943 pm,0.0285491943359375,-1.0339508056640625,-0.07452392578125
2024/05/15 2:26:33.953 pm,0.00946044921875,-1.0216064453125,-0.0427398681640625
2024/05/15 2:26:33.963 pm,0.061309814453125,-0.9755096435546875,-0.025726318359375
2024/05/15 2:26:33.973 pm,0.099609375,-0.9883880615234375,-0.019683837890625
2024/05/15 2:26:33.986 pm,0.080108642578125,-1.0032501220703125,-0.052276611328125
2024/05/15 2:26:33.993 pm,0.094879150390625,-0.966033935546875,-0.107177734375
2024/05/15 2:26:34.003 pm,0.1239013671875,-0.925750732421875,-0.1350860595703125
2024/05/15 2:26:34.013 pm,0.13824462890625,-0.9298248291015625,-0.1181793212890625
2024/05/15 2:26:34.023 pm,0.14361572265625,-0.949005126953125,-0.0697479248046875
2024/05/15 2:26:34.033 pm,0.1001739501953125,-0.974090576171875,0.032440185546875
2024/05/15 2:26:34.043 pm,0.066314697265625,-0.99444580078125,0.1017913818359375
2024/05/15 2:26:34.053 pm,0.0830230712890625,-0.9993743896484375,0.0745391845703125
2024/05/15 2:26:34.063 pm,0.1074676513671875,-0.9843902587890625,-0.0028076171875
2024/05/15 2:26:34.075 pm,0.1161346435546875,-0.9530487060546875,-0.062042236328125
2024/05/15 2:26:34.086 pm,0.1378326416015625,-0.924041748046875,-0.06756591796875
2024/05/15 2:26:34.094 pm,0.1677093505859375,-0.948883056640625,-0.0215606689453125
2024/05/15 2:26:34.103 pm,0.1363677978515625,-0.986846923828125,-0.007171630859375
2024/05/15 2:26:34.112 pm,0.053619384765625,-1.0299835205078125,-0.01239013671875
2024/05/15 2:26:34.123 pm,0.0101776123046875,-1.042938232421875,-0.026336669921875
2024/05/15 2:26:34.133 pm,0.0335845947265625,-1.018402099609375,-0.0284881591796875
2024/05/15 2:26:34.142 pm,0.05645751953125,-1.00372314453125,-0.03143310546875
2024/05/15 2:26:34.153 pm,0.0529937744140625,-1.0007476806640625,-0.0421142578125
2024/05/15 2:26:34.163 pm,0.05908203125,-0.9740142822265625,-0.0589752197265625
2024/05/15 2:26:34.173 pm,0.116668701171875,-0.9448394775390625,-0.0826263427734375
2024/05/15 2:26:34.183 pm,0.17181396484375,-0.928955078125,-0.0936431884765625
2024/05/15 2:26:34.193 pm,0.178314208984375,-0.8745574951171875,-0.098480224609375
2024/05/15 2:26:34.203 pm,0.2111968994140625,-0.8082275390625,-0.0877532958984375
2024/05/15 2:26:34.213 pm,0.28692626953125,-0.743438720703125,-0.1180267333984375
2024/05/15 2:26:34.223 pm,0.3214111328125,-0.67498779296875,-0.199432373046875
2024/05/15 2:26:34.233 pm,0.278228759765625,-0.631866455078125,-0.2469329833984375
2024/05/15 2:26:34.243 pm,0.1606903076171875,-0.64208984375,-0.2547607421875
2024/05/15 2:26:34.253 pm,-0.02490234375,-0.77362060546875,-0.2285919189453125
2024/05/15 2:26:34.263 pm,-0.2796630859375,-0.90972900390625,-0.1788177490234375
2024/05/15 2:26:34.274 pm,-0.565093994140625,-0.96502685546875,-0.1403350830078125
2024/05/15 2:26:34.282 pm,-0.9136810302734375,-1.19293212890625,-0.026702880859375
2024/05/15 2:26:34.293 pm,-1.2498931884765625,-1.4133453369140625,0.088958740234375
2024/05/15 2:26:34.304 pm,-1.3390655517578125,-1.4906463623046875,0.1541595458984375
2024/05/15 2:26:34.312 pm,-1.2545928955078125,-1.5254669189453125,0.2291412353515625
2024/05/15 2:26:34.323 pm,-1.1013641357421875,-1.4384307861328125,0.24517822265625
2024/05/15 2:26:34.333 pm,-0.96466064453125,-1.343170166015625,0.1981048583984375
2024/05/15 2:26:34.342 pm,-0.852020263671875,-1.2729339599609375,0.091796875
2024/05/15 2:26:34.353 pm,-0.7070159912109375,-1.256134033203125,-0.008453369140625
2024/05/15 2:26:34.363 pm,-0.5056304931640625,-1.1705780029296875,-0.0533447265625
2024/05/15 2:26:34.373 pm,-0.25048828125,-0.87725830078125,-0.1409454345703125
2024/05/15 2:26:34.383 pm,-0.0079345703125,-0.5280914306640625,-0.281524658203125
2024/05/15 2:26:34.393 pm,0.2546234130859375,-0.3701171875,-0.3710479736328125
2024/05/15 2:26:34.403 pm,0.5212860107421875,-0.3722991943359375,-0.3913116455078125
